bookId,title,author,isbn
32829667,The End of Alzheimer's: The First Program to Prevent and Reverse Cognitive Decline,Dale Bredesen,9780735216204
1828067,Grimspace,Ann Aguirre,9780441015993
40109367,Dare to Lead,Brene Brown,9781473562523
17348308,My Favorite Mistake,Chelsea M. Cameron,9780373778294
38355410,Elevation,"Stephen King, Mark Edward Geyer",9781982102319
2535,The Stone Raft,"Jose Saramago, Giovanni Pontiero",9780156004015
16081320,Rock and Roll Never Forgets,Barbara S. Stewart,9781470059293
36510404,Mayhem,Estelle Laure,9781250297938
5947993,"Mindtronics: Science, Social Studies, Inquiry Alive!","William C. Bruce, Jean K. Bruce",9780970480132
16341,The Moving Finger,Agatha Christie,9780007120840
29236380,Girl in Pieces,Kathleen Glasgow,9781101934715
29233981,One,Patrick Holland,9781921924965
33418,"Parallel Worlds: A Journey through Creation, Higher Dimensions, and the Future of the Cosmos",Michio Kaku,9781400033720
6405929,"I, Alex Cross",James Patterson,9780316018784
7715816,Daddy's,Lindsay Hunter,9780982580806
46917,Rabbit Redux,John Updike,9780449911938
21894948,He Mele A Hilo (A Hilo Song),Ryka Aoki,9781489520418
1319311,Construing Experience Through Meaning: A Language-Based Approach to Cognition,"M.A.K. Halliday, Christian M.I.M. Matthiessen",9780826488923
16093637,Beyond the Veil,Burgs,9780956891709
221274,Resident Evil: Genesis,Keith R.A. DeCandido,9780743492911
675955,Adam Copeland on Edge,Adam Copeland,9780743483476
6428155,The Killings At Badger's Drift,Caroline Graham,9780380705634
13152445,Tomo: Friendship Through Fiction: An Anthology of Japan Teen Stories,"Holly Thompson, Andrew Fukuda, Charles De Wolf, Alan Gratz, Sachiko Kashiwaba, John Paul Catton, Debbie Ridpath Ohi, Kelly Luce",9781611720068
1389703,The Lady in the Van,Alan Bennett,9781861971227
9112418,Worse Than Slavery,David M. Oshinsky,9781439107744
2566157,"Wendy Richard...No ""S""",Wendy Richard,9780743202800
2074153,All That Matters,Susan X. Meagher,9780977088560
5060378,The Girl Who Played with Fire,"Stieg Larsson, Reg Keeland",9780307269980
1000718,The Day of the Scorpion,Paul Scott,9780226743417
102440,"Hellboy: Weird Tales, Vol. 2","Scott Allie, John Cassaday",9781569719534
17227745,Identity,Ted Dekker,9780988698727
279664,Enter the Enchanted,Katherine Applegate,9780590877541
12988092,Temptation,R.L. Stine,9781442450684
147844,First Rider's Call,Kristen Britain,9780756401931
7528717,The Wimpy Kid Movie Diary: How Greg Heffley Went Hollywood,Jeff Kinney,9780810996168
118252,Mahabharata,C. Rajagopalachari,9788172763688
780344,The Etruscan,"Mika Waltari, Lily Leino",9789997408952
6357433,A People Betrayed: The Role of the West in Rwanda's Genocide,Linda Melvern,9781848132450
309780,Framed,Frank Cottrell Boyce,9780060734022
1165646,The Vulture Is a Patient Bird,James Hadley Chase,9780586035405
105301,Sarah,J.T. LeRoy,9781582341460
6354623,The Islands of the Blessed,"Nancy Farmer, Jon Foster",9781416907374
64636,Akiko: Pieces of Gax,Mark Crilley,9780385730440
8248,By the Shores of Silver Lake,"Laura Ingalls Wilder, Garth Williams",9780060885410
6892626,Toads and Diamonds,Heather Tomlinson,9780805089684
6114317,"Cult Insanity: A Memoir of Polygamy, Prophets, and Blood Atonement",Irene Spencer,9780446538190
26210,Bras & Broomsticks,Sarah Mlynowski,9780385731843
17279511,My Sweetest Escape,Chelsea M. Cameron,9780373778539
671039,The Swing in the Summerhouse,"Jane Langton, Erik Blegvad",9780064401241
70241,Crash,J.G. Ballard,9780312420338
7081,The Android's Dream,John Scalzi,9780765309419
13129612,The Headmaster's Wager,Vincent Lam,9780385661454
60215,The Urth of the New Sun,Gene Wolfe,9780312863944
25294122,Here's to Falling,Christine Zolendz,9781511574310
45160773,INFALLIBLE (BOOK 2) THE COMMITMENT FAILURE,T.J. Spencer Jacques,9780990373261
352749,Journey of Hope,Lurlene McDaniel,9780553494518
11778281,Destined,Jessie Harrell,9780615500959
213349,Agent Z and the Killer Bananas,Mark Haddon,9780099724810
183015,Uncle Petros and Goldbach's Conjecture: A Novel of Mathematical Obsession,Apostolos Doxiadis,9781582341286
607901,Pushed: The Painful Truth About Childbirth and Modern Maternity Care,Jennifer Block,9780738210735
142460,Flashman at the Charge,"George MacDonald Fraser, Gino D'Achille",9780006512981
6609744,"Kat, Incorrigible",Stephanie Burgis,9781416994473
9729504,"Lost in Shangri-la: A True Story of Survival, Adventure, and the Most Incredible Rescue Mission of World War II",Mitchell Zuckoff,9780061988349
15790837,Let's Explore Diabetes with Owls,David Sedaris,9780316154697
15812779,Possession,Kat Richardson,9780451465122
69516,A Far Cry from Kensington,Muriel Spark,9780811214575
42960,Caribbean,James A. Michener,9780812974928
357787,Two By Twilight,Maggie Shayne,9780778322665
1045757,Once,Morris Gleitzman,9780141320632
411527,Slam,Nick Hornby,9780399250484
346432,What's Right: The New Conservative Majority And The Remaking Of America,David Frum,9780465041985
10900793,The Crown,Nancy Bilyeau,9781451626858
10114,Helen of Troy,Margaret George,9780670037780
28046407,CODE X Discovery,M.R. Vallone,9781519625908
10915,Salem Falls,Jodi Picoult,9780743418713
921359,The Ragged Trousered Philanthropists,Robert Tressell,9780586090367
668710,Magic and Other Misdemeanors,"Michael Buckley, Peter Ferguson",9780810993587
9663855,The Watchtower,"Lee Carroll, Carol Goodman",9780765325983
22546587,Firstborn,"Tor Seidler, Chris Sheban",9781481410175
8855321,Leviathan Wakes,James S.A. Corey,9781841499888
172228,A Brief Life,"Juan Carlos Onetti, Hortense Carpentier",9781852423018
1590632,The Saga of Billy the Kid,Walter Noble Burns,9781568521787
547608,Beelzebub's Tales to His Grandson,G.I. Gurdjieff,9781585424573
494164,Following the Equator: A Journey Around the World,Mark Twain,9780486261133
754713,His Last Bow,Arthur Conan Doyle,9780755334438
639787,The Murder on the Links,"Agatha Christie, Phoebe Judge",9780425067949
439981,The Question,Cynthia Harrod-Eagles,9780751525298
13505926,Blueprints Of The Afterlife,Ryan Boudinot,9780802194749
13228357,"Animal Man, Volume 1: The Hunt","Jeff Lemire, Travel Foreman",9781401235079
14241,The Liars' Club,Mary Karr,9780143035749
373411,Random Walk,Lawrence Block,9781583483817
10254690,Bad Island,Doug TenNapel,9780545314794
8041711,The Boys from Little Mexico: A Season Chasing the American Dream,Steve Wilson,9780807021675
8220745,Steel,Carrie Vaughn,9780061547911
457228,Butcher's Crossing,"John Williams, Michelle Latiolais",9781590171981
18735913,"The Selection Series 0.5, 1-2 Box Set",Kiera Cass,9780062318909
273789,"Yellow, Volume 03",Makoto Tateno,9781569709153
244338,Henry and Ribsy,"Beverly Cleary, Tracy Dockray",9780380709175
2760876,Girl v. Boy,"Yvonne Collins, Sandy Rideout",9781423101574
709734,Free Food for Millionaires,Min Jin Lee,9780446581080
3576176,Escape From the Forest,"Erin Hunter, Dan Jolley, Don Hudson",9780061547935
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,9780307264558
12810834,172 Hours on the Moon,"Johan Harstad, Tara F. Chace",9781907411519
3225253,Akiko and the Journey to Toog,Mark Crilley,9780385730426
107783,The Lion's Lady,Julie Garwood,9780671737832
6095455,The Foreign Field,Cynthia Harrod-Eagles,9780751537703
73932,The Paradise War,Stephen R. Lawhead,9781595542199
752540,Brunettes Strike Back,Kieran Scott,9780142407783
96263,French Kiss,Sarra Manning,9780142406328
821964,Blackbird House,Alice Hoffman,9780345455932
18300289,Hannibal: Clouds of War,Ben Kane,9781848094086
21853678,The Secrets of Midwives,Sally Hepworth,9781250051899
2313415,Hard Travellin': The Hobo and his History,Kenneth Allsop,9780340025727
23411534,In Good Company,Jen Turano,9780764212765
3759,Goldfinger,Ian Fleming,9780142002049
6249757,The Fourth Apprentice,Erin Hunter,9780061555091
3692,The Heart of the Matter,Graham Greene,9780099478423
26109,The Joke's Over: Ralph Steadman on Hunter S. Thompson,"Ralph Steadman, Kurt Vonnegut Jr.",9780151012824
107974,Still She Haunts Me,Katie Roiphe,9780385335300
33143435,Mists of the Serengeti,Leylah Attar,9781988054018
11000951,Alice,Selena Kitt,9781609824730
2411646,Ten Cents a Dance,Christine Fletcher,9781599901640
9962040,In Bed with a Highlander,Maya Banks,9780345519474
219557,The Pushcart War,"Jean Merrill, Ronni Solbert",9780440471479
178629,Benito Cereno,"Herman Melville, Wyn Kelley",9780312452421
77432,Post Captain,Patrick O'Brian,9780393307061
9509456,Gods Tomorrow,Aaron Pogue,9781936559046
10801,The Big Rock Candy Mountain,Wallace Stegner,9780140139396
13827,This Immortal,Roger Zelazny,9780671698485
97553,Crow: From the Life and Songs of the Crow (Faber Library),Ted Hughes,9780571176557
94798,Halo: Ghosts of Onyx,Eric S. Nylund,9780765354709
52397,Parable of the Sower,Octavia E. Butler,9780446675505
238126,Immortal in Death,J.D. Robb,9780749934088
14929224,The Almond Tree,Michelle Cohen Corasanti,9781859643297
94317,The Miracle of St. Anthony: A Season with Coach Bob Hurley and Basketball's Most Improbable Dynasty,Adrian Wojnarowski,9781592401864
818449,Paradox,John Meaney,9781591024972
48132,My Family and Other Animals,Gerald Durrell,9780142004418
31242,Bleak House,"Charles Dickens, Nicola Bradbury, Hablot Knight Browne",9780143037613
2144900,Stoneheart,Charlie Fletcher,9780340911631
144974,The Velveteen Rabbit,"Margery Williams Bianco, William Nicholson",9780380002559
243245,The Fever,Wallace Shawn,9780802140708
581802,In the Land of the Big Red Apple,"Roger Lea MacBride, David Gilleece",9780064405744
287380,"Kare Kano: His and Her Circumstances, Vol. 1","Masami Tsuda, Darcy Lockman, Jack Niida",9781931514798
143878,Total Freedom: The Essential Krishnamurti,Jiddu Krishnamurti,9780060648800
2257948,Warriors: Cats of the Clans,"Erin Hunter, Wayne McLoughlin",9780061458569
74821,Day by Day Armageddon,J.L. Bourne,9781411608313
97401,Natasha's Dance: A Cultural History of Russia,Orlando Figes,9780312421953
22056297,The Skeleton Cupboard: Stories From a Clinical Psychologist,Tanya Byron,9781447262077
22010129,We'll Never Be Apart,Emiko Jean,9780544482005
734935,An Unexpected Pleasure,Candace Camp,9780373771356
12750295,13 Hangmen,Art Corriveau,9781419701597
26524368,Bridget Wilder: Spy-in-Training,Jonathan Bernstein,9780062382665
176521,The Book of Night with Moon,"Diane Duane, Kathryn Parise",9780446606332
153594,Aureole: An Erotic Sequence,Carole Maso,9780872864108
2045705,The Lost Clue,Mrs. O.F. Walton,9781584741350
11777020,Headhunters,"Jo Nesbø, Don Bartlett",9780307948687
217576,The Uncrowned Queen,Posie Graeme-Evans,9780743443746
5972820,With Pythons & Head-Hunters in Borneo,Brian Row McNamee,9781436324212
27229264,The Firethorn Crown,Lea Doue,9780994911308
12751687,Finale,Becca Fitzpatrick,9781442426672
420729,Mackenzie's Legacy: Mackenzie's Mountain / Mackenzie's Mission,Linda Howard,9780778322542
9462637,Eternal,Gillian Shields,9780062000392
15717298,The Milk of Birds,Sylvia Whitman,9781442446823
15808602,Slashback,Rob Thurman,9780451465023
30027206,"Vinland Saga Omnibus, Vol. 8","Makoto Yukimura, Stephen Paul",9781632363725
4702458,It's Not My Fault I Know Everything,Jim Benton,9780439825979
19327024,Twice Bought,R.M. Ballantyne,9781889128566
96908,Johnny the Homicidal Maniac: Director's Cut,Jhonen Vasquez,9780943151168
12548144,Roses in Winter,Leslie D. Stuart,9781937593568
7944996,nevermore,"Nell Stark, Trinity Tam",9781602821842
912147,Alone Yet Not Alone,Tracy Michele Leininger,9781929241361
898885,Loving Frank,Nancy Horan,9780345494993
296363,Daughter! I Forbid Your Recurring Dream!,James Chapman,9781879193079
23509377,Naked Addiction,Caitlin Rother,9780990557388
8303977,The Sound of a Wild Snail Eating,Elisabeth Tova Bailey,9781565126060
22674054,Into the Shadows,Carolyn Crane,9780988313132
6193923,Evil at Heart,Chelsea Cain,9780230015913
18072607,Priestess Dreaming,Yasmine Galenorn,9780515154757
1256825,Jotham's Journey: A Storybook for Advent,Arnold Ytreeide,9781569550205
121127,Faith of the Fallen,Terry Goodkind,9780812576399
209682,The Store,Bentley Little,9780451192196
14029,Beauty and Sadness,"Yasunari Kawabata, Howard Hibbett",9780679761051
38548,Love Bites,Lynsay Sands,9780505525536
6371455,From Eternity to Here: The Quest for the Ultimate Theory of Time,Sean Carroll,9780525951339
136155,Breaking the Da Vinci Code: Answers to the Questions Everyone's Asking,Darrell L. Bock,9780785280149
35154365,S.T.A.G.S,M.A. Bennett,9781471406768
2205963,When Huai Flowers Bloom: Stories of the Cultural Revolution,Shu Jiang Lu,9780791472316
544257,Midnight Alley,Rachel Caine,9780451222381
221304,Around the World in 80 Days: Companion to the PBS Series,"Michael Palin, Jan Morris",9780912333397
8952,Killers of the Dawn,Darren Shan,9780316016667
1287272,Brothers,Bernice Rubens,9780349130132
815150,The Highlander's Touch,Karen Marie Moning,9780440244172
10073506,"Tinker, Tailor, Soldier, Spy",John le Carre,9780143119784
91746,Diary of a Genius,"Salvador Dali, J.G. Ballard",9780971457836
559984,Moments of Truth,Jan Carlzon,9780060915803
557220,Five Get Into Trouble,Enid Blyton,9780340796221
486550,Steve & Me,Terri Irwin,9781416953883
376641,Like Dandelion Dust,Karen Kingsbury,9781931722858
10806008,Peter Nimble and His Fantastic Eyes,Jonathan Auxier,9781419700255
17929785,Satellite,Lee Davidson,9781479235315
10661081,Vampire Academy: The Ultimate Guide,"Michelle Rowen, Richelle Mead",9781595144515
12043770,Third Grave Dead Ahead,Darynda Jones,9781250001542
27827203,Frostblood,Elly Blake,9780316273251
539428,Arthur,Stephen R. Lawhead,9780380708901
769787,The Atheist's Bible: An Illustrious Collection of Irreverent Thoughts,Joan Konner,9780061349157
209176,The Wealth and Poverty of Nations: Why Some Are So Rich and Some So Poor,David S. Landes,9780393318883
45343,The Nixie's Song,"Tony DiTerlizzi, Holly Black",9780689871313
13618037,Brody's Ghost Volume 3,Mark Crilley,9781595828620
6708,The Power of Now: A Guide to Spiritual Enlightenment,Eckhart Tolle,9781577314806
7830973,Living Nightmare,Shannon K. Butcher,9780451232373
1348596,A Magic of Twilight,S.L. Farrell,9780756404666
85795,Slander: Liberal Lies About the American Right,Ann Coulter,9781400049523
11987358,Everyone's Just So So Special,Robert Shearman,9781844355419
113250,The People of the Abyss,Jack London,9781598189735
828127,The Princess Diaries,Meg Cabot,9780330442749
669,Capitalism: The Unknown Ideal,"Ayn Rand, Nathaniel Branden, Alan Greenspan, Robert Hessen",9780451147950
1003985,Epic,Conor Kostick,9780670061792
49411424,"Spirit Run: A 6,000-Mile Marathon Through North America's Stolen Land",Noe Alvarez,9781948226462
14742449,Another Forgotten Child,Cathy Glass,9780007486779
2213324,Airhead,Meg Cabot,9780545040525
21029898,Fire Storm: (One Dollar Horse book 3),Lauren St. John,9781444010985
251964,The Black Lyon,Jude Deveraux,9780060727215
5031805,ESV Study Bible,"Anonymous, Lane T. Dennis, Wayne Grudem",9781433502415
114967,"Mother, Come Home",Paul Hornschemeier,9781593070373
2288562,A Passion Redeemed,Julie Lessman,9780800732127
11700412,Road to Megara,"Cynthia Willerth, Ruth A. Willerth",9780980013016
826845,The Chrysalids,John Wyndham,9780140013085
263081,Chimaera,Ian Irvine,9781841493251
318525,Red Storm Rising,Tom Clancy,9780394298665
532608,"Paris Fashions of the 1890s: A Picture Sourcebook with 350 Designs, Including 24 in Full Color",Stella Blum,9780486245348
420736,Duncan's Bride,"Linda Howard, Lesa Lockford",9781551664798
414655,Frisco's Kid,Suzanne Brockmann,9781551667591
12606552,Showoff,Gordon Korman,9780545320597
5517,A Raisin in the Sun,Lorraine Hansberry,9780375508332
547102,By This Standard: The Authority of God's Law Today,Greg L. Bahnsen,9780930464066
55028,Bitterroot,James Lee Burke,9780743411431
471174,A Brief Illustrated Guide to Understanding Islam,"I.A. Ibrahim, William Peachy, Michael Thomas, Harold S. Kuofi",9789960340111
129671,The Collected Stories of Katherine Anne Porter,Katherine Anne Porter,9780156188760
249929,Ladies' Man,Richard Price,9780395977729
158247,The Adventures of Captain Hatteras,"Jules Verne, William Butcher",9780192804655
4709866,Dianetics 55! The Complete Manual Of Human Communication,L. Ron Hubbard,9781403144225
6419887,The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope,"William Kamkwamba, Bryan Mealer",9780061730320
13367570,The Forgotten Child,Lorhainne Eckhart,9780987822635
22825631,Our Endless Numbered Days,Claire Fuller,9781941040010
2641461,The Shock of Your Life,Adrian Holloway,9780854768592
10844109,"THE CARD (Van Stone Novel, #1)",Jim Devitt,9781461030706
16074553,The Apple Orchard,Susan Wiggs,9780778314936
1286453,We Disappear,Scott Heim,9780061468971
782057,The Trouble With Physics,Lee Smolin,9780618918683
33358438,Peter Darling,Austin Chant,9781620049587
11284,Phases of Gravity,Dan Simmons,9780759254411
17074998,The Red Kimono,Jan Morrill,9781557289940
243257,The Tesseract,Alex Garland,9781573221092
22249695,Masterminds,Gordon Korman,9780062299963
533639,Promethea: Book Two of the Groundbreaking New Series,"Alan Moore, J.H. Williams III, Mick Gray",9781563897849
20317261,244 Days: A Life,Partha Saha,9789350880852
17311008,The Cain Casey Series: Volume 1,Ali Vali,9781602820975
8347054,The Slide: Classic Radio Sci-Fi,"Victor Pemberton, Various",9781602838185
