bookId,total_copies,available_copies
33947154,8,0
32203290,9,1
62851,8,7
9182317,8,2
8167094,5,3
24704,8,2
8204809,1,1
322662,2,2
13543100,7,7
237120,9,3
13521399,8,2
52142,4,4
1477299,4,1
391048,6,4
14426996,1,0
104189,1,0
11503582,5,5
8537,8,8
10108463,8,3
1095422,5,1
18594549,9,0
13596166,1,1
33098787,2,0
15757202,7,1
26117746,3,1
5640763,5,0
130730,6,6
35887567,7,3
6969549,6,2
25667474,1,0
17874546,7,6
20726924,1,0
209390,9,6
834670,4,4
112525,6,0
220937,9,1
6380822,5,4
7894437,2,2
752348,7,0
38030,9,5
68483,8,0
34928122,9,2
51078,5,2
486453,2,0
26150770,3,3
51944,2,1
6295267,7,1
34524,6,0
1266344,6,5
3929940,9,7
44950,6,5
400763,3,2
539282,4,3
6584,9,1
1078,7,1
1333429,9,7
729382,1,0
17861833,1,1
2487178,1,1
1284350,3,2
1008820,6,6
477520,8,7
122771,9,9
13354919,8,6
13631235,3,3
298827,9,3
32148570,3,0
65341,6,1
266782,6,6
14504,3,2
16109788,7,0
947965,5,3
2498187,6,5
10917,9,9
41434700,9,0
56728,9,4
80570,8,4
6353014,5,4
47693,8,1
17708622,1,0
27302922,6,4
110428,6,5
84592,2,2
18879761,7,1
16101135,5,4
31354,1,0
289727,8,1
2543866,5,0
389621,4,2
15798109,1,1
9612357,8,6
852885,3,3
949709,9,6
22522167,7,7
207577,3,3
987577,4,3
11381910,1,0
136405,2,2
7992477,4,2
418202,1,0
7417780,8,4
905264,6,4
10429092,7,6
1241048,3,0
30653853,7,1
1612302,4,3
8509122,7,0
16599,9,9
6314529,8,2
266485,1,0
6871031,3,3
738175,9,6
38232339,4,2
10728216,9,5
18634740,6,0
32534,8,7
1509760,9,7
515593,7,0
33885,6,1
18620040,3,1
217355,8,3
3276637,9,8
1677996,6,0
102113,9,4
3017948,6,5
26053362,5,2
409918,8,3
390063,4,2
8574,4,3
684559,5,4
482021,9,2
13622863,5,3
19070784,4,3
21106333,5,5
984840,5,1
87205,4,2
12093021,8,3
281573,6,5
851592,8,2
112286,6,0
10442127,9,9
861358,5,2
634446,5,5
16045953,2,2
11394,9,2
10711520,7,4
2054144,7,7
586124,6,6
21803375,3,1
41865,5,2
515431,1,1
2360064,5,1
4271,2,1
164531,6,1
35228012,8,3
1638068,5,1
40175,8,5
6552717,4,3
6359825,4,0
5979145,9,2
8928054,5,5
15724908,9,4
238141,5,0
5633771,3,1
28815371,2,2
6308079,4,4
1622,4,3
484549,1,1
10713851,9,3
7791679,4,4
1571436,4,4
8104355,1,1
40864790,2,1
11990677,7,4
9643425,6,4
773545,8,4
1201724,2,1
36061,3,1
125541,1,1
2658042,9,3
17337522,3,1
13224631,7,5
21416690,8,6
37339,8,5
7125230,4,1
18105451,5,5
16065602,6,1
185289,5,4
22772,1,0
10800916,2,2
18044415,4,4
5277415,9,6
359463,1,1
28733,3,3
522903,7,2
1091593,3,1
18881,1,1
24830026,7,3
335459,8,5
2864577,3,1
27066853,5,1
9757229,1,1
9144892,1,0
1811543,5,3
42870267,2,2
508098,6,1
588242,5,0
1637220,8,1
294285,9,6
359848,9,6
1450056,8,3
25332036,3,1
285941,9,4
6968772,8,0
7070067,5,0
49371810,4,2
12730051,2,2
36489672,6,1
368731,3,0
6558237,8,5
32509231,5,3
636647,3,1
74169,1,1
46165,6,5
212622,5,2
130479,4,1
12926807,3,3
54247,7,3
9713195,7,6
278701,9,2
13923,6,6
8702806,2,2
13235689,7,6
239105,2,0
313011,3,1
19700815,3,1
49737,8,5
36353103,6,3
406186,4,0
8949,1,1
10364135,5,2
780726,7,4
32956365,4,2
501590,8,5
13623719,5,5
158778,6,0
424760,5,5
16077,1,1
30189,5,1
71332,6,2
103171,4,2
9475197,1,0
296662,2,0
10790290,8,1
20491654,5,0
17251114,3,3
1123269,7,5
32807,9,4
256683,5,4
409995,2,1
8546358,5,2
324815,6,4
7327326,4,2
235875,4,3
921533,3,2
13584415,8,2
3575676,3,0
27583794,8,8
3324849,6,4
13065327,7,4
7507890,9,2
3436692,8,4
53495,9,6
16077954,4,1
13488198,4,4
25712838,2,0
5557086,9,5
11469379,8,1
2113260,9,2
17179167,6,4
13516163,2,0
5571,2,0
12040782,1,1
10565237,9,4
12363622,9,7
8396505,4,4
4134071,9,2
30644891,3,2
1088775,3,3
11527373,6,2
15801762,9,2
130081,8,8
3240083,2,1
139463,4,1
4143,8,4
87547,2,1
9518873,9,3
107821,8,5
41487,1,0
9642278,8,8
547094,3,3
13854,9,5
8174434,7,1
817417,8,5
3686,1,0
1485911,9,0
16120434,8,0
25446323,5,3
13376,1,1
13134,7,1
134353,5,2
340704,1,1
11890811,4,0
86447,2,2
10985449,1,0
2967943,7,4
17851885,6,3
3916451,2,2
1289866,9,2
18405346,1,0
50715,2,0
891593,8,5
169671,1,1
5136,5,4
699484,7,2
23507745,3,2
1214499,3,2
6698199,7,3
366580,6,0
25358831,7,0
928940,8,8
525544,7,1
407305,7,2
890210,2,1
11093329,9,6
420735,3,2
125564,6,1
5729,2,2
3188747,3,3
12749,9,8
523468,7,6
36307674,9,2
4071860,3,2
20933645,4,1
169413,1,0
22124901,1,0
6338964,5,2
25832342,8,6
50776,9,0
138395,7,6
102504,9,6
6931356,7,6
8949849,4,0
24524,4,0
227499,8,6
36804340,6,6
764225,3,3
1970527,5,1
9712341,4,3
11041,2,1
588508,1,0
17177607,7,2
129808,1,0
3396208,4,4
417549,4,3
11449,2,2
1306954,2,2
33151799,1,0
7138595,8,6
166430,1,1
129956,4,0
7123161,1,1
121645,7,1
891608,8,4
222127,4,3
18077900,9,1
22209849,4,2
1179759,1,0
194006,3,0
22552026,9,1
1129928,5,1
3474905,4,2
1846479,6,0
138396,6,1
1191702,4,1
105550,5,0
251547,3,3
47578,9,0
747060,4,0
6605722,7,4
539181,5,0
9999795,5,1
1948985,1,1
6255949,9,2
10537195,3,3
9658159,7,3
9516694,9,2
1793400,8,1
1074682,1,0
207034,6,0
2333,7,6
30122,9,1
127567,6,2
2888577,7,4
447,7,2
884288,3,2
8080749,5,0
17974243,7,7
7599243,3,3
29632240,9,6
1206158,8,7
1593668,4,4
129911,4,2
305262,5,1
18774919,3,0
47180,8,0
18265371,1,0
787546,9,4
31357,7,1
590962,7,4
4778436,9,4
31223816,9,2
3472342,3,2
5088467,7,6
5296,4,0
5055,5,5
3992598,4,3
26109094,6,1
10640020,2,1
596307,8,2
2208744,6,1
6962221,2,2
1599297,9,8
5211,4,3
13637470,1,0
16077527,5,5
202206,7,5
7629854,1,1
200963,2,0
121823,4,4
12663,9,5
191617,4,4
10948015,8,4
13815705,4,3
5556466,6,2
25875352,5,5
1442300,1,1
179681,4,3
15801468,4,1
1034241,2,1
1080657,8,8
313655,4,1
1034261,4,4
266384,7,3
5520873,4,0
359194,9,5
2536134,6,2
7243142,5,3
6428887,7,7
10429527,8,7
2058227,9,9
12451003,6,5
13623,5,4
174751,5,1
23357071,6,3
658,9,7
34381556,8,6
17333872,8,0
210919,2,1
13556699,8,4
4588949,6,5
16716,4,0
133518,6,0
7482,6,2
406404,7,3
44537,1,1
183922,4,4
780629,3,0
71997,1,1
1405569,5,0
65093,9,4
262545,7,3
83219,5,4
77287,3,0
169334,4,1
7214,6,2
6465063,4,3
537736,7,0
2917367,4,1
294924,8,8
2442,9,5
8526585,6,6
9568639,5,4
108077,8,6
10368067,8,6
15768409,8,6
27036528,3,0
34050917,6,6
4451,3,3
451063,3,1
25325798,9,5
282447,8,4
8173152,3,3
16099180,9,6
6850317,1,0
13615258,9,7
395524,1,1
22443909,2,0
12326644,1,0
74045,1,0
39088984,7,0
34381333,3,0
37912471,4,4
118017,2,1
10814,3,1
183656,1,1
611298,4,1
16299341,9,2
6719604,8,6
12432229,6,2
1624920,1,1
28268515,8,1
13490543,8,8
12823835,1,0
294395,1,0
28597,9,4
12122222,9,5
568094,7,4
143685,1,0
6839917,1,1
784470,9,9
17254348,5,5
17277814,9,3
64481,5,2
21942340,1,1
126609,9,5
15811495,7,3
18068693,3,2
2413344,2,0
13455553,2,1
12758871,9,3
3878183,3,3
102733,4,3
6952,4,4
112147,9,5
543494,5,0
911579,6,6
1863081,5,3
770038,7,6
263991,2,2
1294471,6,2
41710,7,5
4929705,8,7
12111823,4,1
20708771,4,3
54123,5,2
18304765,2,2
2449962,1,1
2323794,2,2
7134202,7,2
337825,7,5
154424,7,1
248876,9,2
17936957,8,2
18668059,1,1
1900702,1,1
1092572,3,3
758614,2,1
15790912,8,0
599963,7,1
596963,6,5
352985,2,1
27302332,9,5
1182034,1,0
7331942,4,1
399068,4,3
13640691,8,2
420967,5,4
29939047,1,1
23158340,2,2
25622780,5,5
2458709,9,6
18399828,1,1
24607,3,1
5122520,6,1
43574,1,1
1314537,4,3
701033,3,2
247178,7,0
8721183,2,0
15846228,5,0
8679140,3,1
183660,4,4
41834793,7,5
379701,9,4
16059450,6,0
12322,7,7
114187,3,0
18490595,2,0
145565,9,8
994232,6,2
266668,1,0
6752378,2,1
251979,7,1
23348129,4,1
27812298,2,1
48842144,6,1
5666555,7,6
233692,6,4
441665,1,1
784848,5,3
714341,8,5
59001,8,3
339339,4,4
22055262,6,2
52700725,9,1
67376,7,3
11381643,7,7
22504489,3,3
78,7,3
31160900,2,1
8349046,5,1
11234478,4,4
3167751,2,1
743357,2,1
488682,5,0
6177429,3,2
49382648,7,2
7607561,3,3
11359361,7,2
18388177,6,0
588747,6,2
206644,2,0
2304317,2,2
17792558,1,1
783291,5,1
6109239,8,0
553907,6,3
6855820,5,1
32498973,2,0
55813,3,2
50696,2,1
1304525,3,0
239395,7,1
5306,8,8
109244,9,9
40864804,9,7
20663749,9,8
275245,7,7
385250,2,0
43150,1,1
18394624,2,0
3755222,6,4
282778,9,2
7981,2,2
6905012,6,3
419083,7,5
6407014,1,0
1258333,5,5
8572630,7,3
34506937,7,0
6648001,2,1
4974052,9,1
799150,4,4
11968173,9,1
4494917,3,3
2031004,7,1
23277468,3,3
120822,3,0
6420,5,1
282440,5,1
8525299,5,5
19101283,8,3
668645,3,0
86009,2,2
11808950,3,2
6425120,7,4
22719550,5,2
50667,7,1
100957,5,4
148205,8,4
682793,2,0
3271565,6,3
2093404,5,5
5312124,4,3
121490,8,0
25877663,4,1
474740,8,0
331253,2,2
8452340,3,1
17206278,5,0
200335,1,0
7455256,7,7
113258,6,4
13829,7,0
48855342,6,5
39978,8,2
2659997,6,5
4338,7,1
710499,3,0
16331,5,4
6897048,6,1
65056,4,3
389741,8,7
8389671,6,5
6265685,3,3
22807509,7,7
6782465,6,3
18293427,5,3
17404695,8,7
496131,4,1
5575,6,6
17586508,7,6
579039,5,2
8713020,7,7
19454729,6,3
257962,2,1
90260,4,2
581126,9,5
17292676,3,2
547879,9,5
2076055,1,0
20359700,8,3
569618,4,2
13067231,8,8
5757794,5,0
14495404,2,2
3425041,7,5
88612,8,4
132643,3,1
532856,5,2
160588,4,0
7015403,5,0
87580,3,0
29546496,7,2
12054,7,6
815854,2,2
76336,8,3
13574635,8,5
169849,7,5
264339,9,3
6381236,9,3
5587960,7,0
130115,9,8
59822,1,0
1824193,6,1
206893,9,3
9898339,2,0
165555,2,2
1530097,4,0
4835,6,1
7069751,3,2
25553727,1,0
50035,7,4
825889,6,5
138068,7,5
2339514,2,1
603607,1,0
872468,2,1
13239822,5,0
15997064,4,1
84144,9,6
13007638,9,4
19380,9,0
54161,4,3
253047,8,2
13018503,6,6
11038323,7,6
127419,8,0
68529,9,6
26078816,3,3
387749,6,2
6393082,1,0
463423,8,5
7958727,2,2
25510906,5,0
29283884,7,4
8901953,2,1
68783,2,2
1060562,3,3
774088,6,3
48678296,5,1
106125,6,0
27845690,8,6
55442,4,2
13548152,9,8
325085,8,3
18773475,6,5
2430999,8,4
29794502,2,2
7685687,8,2
6658568,8,7
554437,6,5
7857695,2,2
34473,5,3
114281,1,0
7444024,2,0
856440,1,0
440358,6,4
543495,2,1
22475781,3,0
845977,4,3
67304,9,9
6724779,3,2
392337,9,7
16060302,3,1
748154,6,2
12730706,9,2
4863341,7,0
17675013,8,2
12621987,4,1
13261413,7,5
6420922,3,1
10836,3,3
19022707,7,7
2296584,7,1
10211423,1,0
432556,4,2
10929478,8,8
13350,7,2
2790866,7,4
16062210,1,0
14815112,4,4
13296330,4,4
76660,5,2
5197,2,2
13380138,2,1
22842257,9,1
778310,3,3
121419,6,5
420404,6,5
6090807,4,2
11328077,8,1
616783,2,2
630684,5,5
2843955,8,4
11083082,9,5
11210761,6,6
8608453,7,6
3265268,7,4
5887399,2,1
344199,6,3
11821539,6,2
131843,8,5
14333353,3,1
13593953,5,1
48577263,2,2
41880043,3,0
33590260,6,0
5310515,2,1
62540,4,0
1112665,5,2
48318,2,0
2123542,3,2
1241571,6,6
987508,3,1
262116,9,8
16143323,7,6
16069805,7,7
43352274,3,2
1054035,7,5
688833,7,4
76523,3,3
11503,8,0
13742264,9,1
23221,3,3
556136,9,7
182425,3,2
330721,8,0
3374236,5,0
92280,3,2
2922121,3,3
29744,6,3
964530,8,0
24187925,1,0
204097,6,3
25169466,1,1
145249,8,2
8138434,3,2
18689598,4,0
79484,7,2
10379191,9,8
12716613,9,0
35820656,8,0
6470037,7,4
13063098,8,1
151685,7,7
3222591,8,7
22875391,8,0
246056,3,3
6566955,2,0
7091370,1,1
11168429,4,3
20819208,5,0
20342617,1,0
18154705,5,0
15704485,4,3
12040447,9,1
3273744,5,1
164814,3,2
18332422,8,0
1254951,8,7
2670654,9,9
273790,9,9
27064348,2,0
9182478,2,2
16117160,5,5
17999135,9,1
6884938,6,3
129565,9,4
25574782,1,1
2452563,8,7
12787,9,5
557229,4,1
15811554,7,7
3577266,2,1
8460544,4,2
16124145,5,5
114701,1,0
17412093,8,8
875035,5,5
1404465,6,5
31216203,2,0
154387,8,2
526045,2,2
268016,4,3
24968,4,3
112077,6,5
12488384,7,5
843565,3,0
24484719,3,2
332350,4,0
422728,4,3
238961,1,1
263985,6,4
306090,9,8
20814989,5,0
10335329,9,5
1594681,3,2
20345202,6,5
27668,5,3
2834713,5,0
39983543,5,5
268402,9,5
273718,2,1
9449020,3,3
7944140,7,6
8274537,1,0
7656222,5,3
625605,3,3
13143456,3,2
12750296,4,0
17334266,3,1
13112869,6,3
102958,4,1
84586,7,6
65954,8,4
16130228,3,3
1938245,5,5
4583614,7,0
1907716,7,5
17571567,8,5
22609358,2,1
11698943,2,0
1337973,7,6
40096371,9,1
17349203,5,0
38564,6,1
30197201,8,3
13276602,8,5
8320840,6,3
1189399,1,0
7890058,2,0
499415,8,2
262856,6,2
1108888,2,1
179142,9,1
11447962,7,2
7992862,4,2
31869108,7,6
205194,4,4
5644886,8,6
7260188,5,0
11076123,6,4
17125,5,1
243604,6,0
1789979,9,2
9297774,3,3
6433665,8,7
25622850,6,6
25222064,1,1
874413,1,1
505453,2,2
2376087,8,7
1635715,1,1
2011,2,2
99230,3,3
326831,8,8
18339834,8,6
25490,1,0
8187210,7,1
57013,4,4
2146659,3,3
1304584,5,1
452244,3,0
6011758,5,2
75639,2,0
289066,6,3
131797,5,5
17262100,2,0
1565250,6,2
17277755,3,1
17739489,1,1
1052337,7,2
18258717,5,1
7743117,4,2
13246736,7,1
504698,2,1
85391,2,1
9432860,1,0
18282060,4,1
10302,8,0
8293107,2,0
21253714,3,1
1607446,4,3
881346,9,4
11089464,8,6
7576115,1,0
951060,1,0
1123469,6,3
22249765,2,1
171807,7,3
759175,3,0
292706,8,1
10472293,2,2
6326920,4,4
18387799,7,6
3036440,2,0
647924,2,1
234093,2,2
9015611,6,5
4542235,6,0
86062,5,4
84136,3,2
71582,7,5
18854,3,1
14963401,3,3
3128411,2,0
754587,9,6
259311,1,0
6117055,3,1
281350,8,3
397507,6,0
142050,4,3
334517,3,1
12165,7,5
19535135,8,6
25663961,4,3
7068985,2,0
30375,2,2
15707018,3,2
24529123,2,1
29102807,7,7
17158532,6,2
958277,7,6
2906039,6,4
373915,3,2
107666,4,1
1322450,5,4
765811,2,2
551932,4,2
34504732,9,1
39346,5,0
13500754,1,1
7053,5,0
2972472,4,0
9810413,9,3
1039917,9,2
364223,4,3
2320230,7,3
15812211,5,0
16720,1,0
16271,4,1
344721,8,4
1804074,7,2
24909,2,2
17934530,4,3
296942,8,4
354,2,2
3599149,9,6
14032,1,0
2110478,6,5
248510,6,6
298739,3,2
463378,7,2
231604,7,3
17409163,6,6
14388481,9,5
270805,3,3
294754,8,1
2321839,2,0
13505666,1,0
211099,2,0
724994,1,0
221688,5,4
18739024,4,0
25155127,1,1
17981458,1,1
8379305,7,6
702051,9,2
37450,5,5
17926775,9,1
59966,7,5
344262,7,3
11734251,7,1
279639,2,2
14289720,9,1
569564,9,1
1580497,3,1
23120782,5,4
1480082,2,0
17253860,5,3
129755,2,1
132376,9,9
77514,4,0
7293120,3,1
13345975,9,6
59102,6,3
525995,7,6
7157612,2,1
7278720,5,1
15018,7,6
362505,4,4
816735,1,1
173745,4,3
14769258,2,0
6659599,7,1
7657484,2,2
615234,8,3
43126457,1,0
23718993,5,3
791853,3,2
6657006,2,2
32856,1,1
395850,3,2
7747263,1,0
9761978,3,1
11388049,8,3
26863057,6,5
2288199,9,7
6242978,9,9
1032696,5,0
15748217,3,1
2340375,6,5
585134,3,2
1228814,5,0
11819981,2,0
453407,1,1
4820,6,2
1419166,7,3
953962,5,2
533998,9,3
538845,2,2
1110,5,5
1255781,2,0
102247,8,3
263082,8,2
141270,9,4
6000096,6,5
351711,1,1
497396,8,2
3392285,3,3
48124,6,5
729801,3,2
21801065,5,3
965170,2,1
18799225,2,0
312802,4,4
332402,9,5
298461,1,0
2243610,1,0
24738,1,0
164719,4,2
12387529,1,1
1824201,8,8
678269,6,3
414062,7,0
17920175,3,3
19370891,3,0
13563459,1,0
131116,9,6
42121526,7,5
15705011,4,1
17571466,6,2
9717,4,4
1020580,7,4
477605,6,6
17533,5,4
15820492,2,2
215540,6,0
888958,2,2
6759304,9,5
6037649,1,0
451037,3,1
2398517,4,4
6161568,9,8
3860977,1,0
201901,7,0
29906980,2,2
110692,8,1
6216433,5,2
1317696,5,0
10116927,6,2
805220,2,2
52309,9,7
27156669,8,7
13707659,1,1
1363590,6,3
84829,4,2
33597279,5,4
1003406,5,0
4042,4,1
402836,8,6
619154,6,5
9684523,8,1
27126,4,3
18656055,9,5
74274,4,3
14760527,3,3
457762,1,1
35513,7,2
8752885,1,0
2452401,4,1
25044288,9,6
979169,6,0
614768,1,1
10031,6,5
110331,1,1
526550,7,0
15433,5,1
122942,2,2
559777,4,2
43996,9,8
14781201,4,2
1238684,7,4
2729396,8,3
640029,1,1
10754265,3,2
1955398,5,3
242884,2,1
139087,1,1
25686927,4,3
15749382,9,1
7995199,7,3
1227407,6,4
108565,8,8
170622,2,1
35457416,2,1
12379256,9,5
3081255,3,0
8578027,7,0
189147,2,2
6202661,1,0
17200654,7,5
12759057,3,2
23591452,4,3
2806521,5,5
21063639,5,3
13513092,6,4
7744219,7,3
6120387,6,1
587359,6,1
10164937,8,5
6238944,5,4
13380221,4,1
21062,2,1
771577,4,0
1913599,3,0
51341533,2,2
8144897,3,2
4281399,2,0
9862342,3,1
8574333,8,7
16152988,8,0
9467341,6,3
12092105,7,6
1053073,2,0
3304,9,8
6943146,6,6
2180781,4,2
349990,8,3
1966358,5,3
149621,8,0
75410,5,5
1707791,2,2
105490,2,1
252,3,0
7932190,5,3
7230309,1,0
17846703,4,0
43175143,6,5
40287,3,1
23398649,2,0
21718,4,1
130900,6,5
42596091,7,3
16130141,9,8
311132,1,0
11653832,5,0
93134,5,1
36035175,3,0
2103,1,1
50849,7,6
149403,8,7
1442267,9,6
448644,9,3
948072,4,3
11557282,2,0
7939025,8,0
86312,2,0
61985,3,3
5851400,2,0
11990,1,1
9792034,1,1
2762880,4,4
115722,3,1
204,4,3
27261708,7,5
710826,6,3
35959740,2,1
1943742,5,0
397861,2,1
22186,1,0
289627,2,2
35259724,4,0
1201589,8,5
7997987,3,3
16080744,2,2
17288762,6,6
13605091,2,1
398129,1,1
46231,8,4
33516773,1,0
257054,3,3
34506917,7,7
36692478,7,7
43385933,8,0
28588459,1,1
178759,7,4
24765,7,6
25937835,3,3
1300391,6,1
118041,4,4
7056106,3,1
15702593,5,0
23279538,5,3
18052136,8,4
10170230,3,0
46018206,1,1
60220,4,2
489972,5,3
13115556,8,8
23278537,7,7
1110968,9,3
7101484,8,0
290039,1,1
49471895,2,2
36492488,5,4
2227528,7,6
292455,3,0
4781770,7,0
12609433,4,1
7027569,9,5
193659,4,1
24658,9,1
37586799,1,0
6561,7,2
937122,6,3
6434807,8,6
293505,9,2
23285659,8,5
30343,6,2
888620,9,7
511258,6,6
228067,7,0
22822932,5,5
6758423,3,0
9428981,1,1
445594,6,4
15762657,4,0
228669,1,1
9091814,5,0
410927,1,0
8616554,8,4
12578370,9,6
29241312,6,0
1560207,4,2
17157,3,3
143728,2,2
511239,4,0
11431896,4,0
1056157,5,0
108490,9,1
338069,1,0
28220985,4,0
21898627,7,7
8144675,6,1
62485,3,2
1038645,3,2
64222,4,3
112801,6,3
44930,6,6
3619279,1,0
7152212,6,5
26330759,3,2
837433,4,3
2729814,8,4
100065,9,3
18570069,5,3
10890,3,1
77711,8,0
7641961,1,1
6423085,2,0
546296,1,0
7968243,4,0
36193,4,4
3260326,1,1
20737002,9,9
24885747,8,6
35297394,1,1
1088664,6,0
138398,4,4
217883,3,1
4121672,6,1
14488058,3,0
888367,6,1
6938348,1,0
5063647,1,1
28696601,3,2
28393434,3,1
7901,2,2
17206996,9,8
143819,6,5
266661,2,1
355916,6,5
1079378,7,2
1824216,2,1
17612776,6,5
12788665,5,0
81966,6,0
1565561,3,0
8508770,3,0
12499290,7,3
798617,8,5
2888973,6,4
22231870,3,2
28736,9,0
67697,6,4
100909,4,2
43418329,3,1
84351,7,4
708432,5,0
79090,5,1
688975,3,2
2792649,3,3
468657,1,0
521118,7,3
28768,1,0
30196,3,1
30145679,6,4
383143,4,4
735321,2,2
11330361,8,7
349090,3,3
782832,6,3
156532,2,1
5047880,4,3
34941200,6,0
7862973,6,5
21405545,3,3
7530046,2,0
7015533,6,6
303502,8,8
769507,1,1
3676748,5,0
29718,4,1
16281055,4,2
14905,2,0
4020601,6,5
14625654,5,1
10680729,2,2
18392767,1,1
138897,1,0
13477676,7,7
16089223,8,4
153025,7,4
72469,3,1
6641635,7,0
6692041,8,8
27397,7,1
7884255,6,4
2183274,9,3
2091194,7,6
11979900,2,0
27774749,8,2
6329335,4,4
289232,3,1
3472480,8,7
24157,2,2
7628700,1,0
3062241,5,1
11702,1,1
17349076,6,6
1322303,5,3
30374784,2,0
4496091,2,2
762563,6,1
168496,3,0
23887,7,7
760312,3,0
401430,2,1
15818260,9,4
13193855,2,2
68768,6,0
244474,8,8
33123322,1,1
11042027,7,1
28575862,3,1
623381,7,3
24740030,3,0
1263042,1,0
149612,2,1
36465223,6,4
1113462,4,3
17304053,4,0
11225502,7,5
9719387,9,7
61536,9,7
448696,5,3
3785646,5,3
22848621,5,3
1211904,4,0
2278387,2,2
22857253,1,0
1918158,7,2
9858517,9,0
25150931,8,3
346268,3,0
7315439,1,0
17164521,6,4
11461394,1,1
3026588,7,5
1412055,2,1
427282,5,2
9532901,8,0
858726,4,2
99951,2,2
328854,1,0
43317482,4,1
39218044,3,0
7997,5,1
35069181,2,1
22013040,8,0
16183,2,1
114380,5,3
5996209,7,7
833550,8,8
820910,8,7
565149,5,0
17346298,2,2
23885,9,2
274014,7,4
19635,3,3
5553,6,5
178196,7,2
18080920,6,3
254704,3,2
175242,8,5
3293749,1,1
80110,5,0
261243,8,3
3154574,8,6
45045129,5,2
12283261,4,4
2306829,5,3
17259227,1,1
64552,3,2
17978443,2,2
136025,2,1
896880,6,0
1673447,9,4
2946450,7,5
35287817,4,1
77448,9,7
851993,1,1
410370,7,2
885349,9,5
4532622,7,7
13227454,9,4
6406018,8,4
34506,4,4
16118972,8,8
203288,5,1
35259631,2,1
460635,7,2
5768424,1,1
677378,9,9
12700306,9,9
8538301,3,0
2203,2,2
1225261,8,1
92578,3,2
265205,3,0
381489,4,0
13085313,4,0
377994,3,2
13050865,1,1
19468216,7,7
6257921,2,0
8131227,7,3
20903622,4,4
6240223,3,2
62992,5,0
13123724,6,2
30336,2,1
35454545,2,1
153479,7,4
1116977,9,6
156153,7,7
115476,9,0
690609,6,5
16107148,5,2
255263,9,0
131123,8,6
209690,1,0
846201,9,9
10638,7,3
9591276,2,2
25614994,7,3
33784283,3,0
851393,3,1
23007,2,1
15839976,2,1
10207851,2,1
572714,5,5
6024712,9,0
833060,6,1
109515,7,7
15808592,5,2
2295534,7,6
6334518,8,0
6316821,8,3
78208,1,1
193873,3,2
794502,5,3
13624139,7,3
16158611,3,1
238127,7,3
117566,1,0
307831,7,3
239918,6,2
759776,4,4
2177563,1,1
64818,8,2
10954417,5,2
102575,6,6
612188,1,1
183673,6,3
176755,5,0
436351,5,2
4704388,5,0
25997563,8,5
11476593,2,1
417807,4,3
1290068,3,1
162308,5,3
824728,8,3
102916,6,4
8127,5,4
44380,7,0
111646,2,2
39105,4,1
9722241,8,2
8559047,4,2
15744064,7,2
17570395,8,7
4904977,9,1
1598040,6,3
698054,1,0
12160887,9,8
481372,3,3
47730,2,0
23281789,5,5
16213,9,8
23251157,7,6
3295695,3,3
1424766,9,4
568175,1,1
46660,3,3
15991959,4,1
27470470,4,1
8608083,1,1
501635,4,0
15982689,1,0
1381000,8,8
606250,1,1
35530507,6,5
73966,4,2
33852393,5,3
252459,6,4
12104686,8,7
15790883,9,2
2635587,7,6
583948,2,2
6760388,1,0
18622130,4,4
1274,6,6
22859802,8,3
2643052,8,1
43369,3,1
18310809,8,2
48266,9,9
43885,6,2
78411,6,0
123598,3,1
34529,5,5
1002228,2,0
41088576,5,1
10090,1,0
10788918,7,6
26244626,1,0
67931,3,2
20706852,4,1
936610,4,4
452177,4,2
6287482,4,0
22703,5,4
36440205,7,5
22668848,9,4
137795,1,1
45882,1,1
1330814,8,4
106552,3,0
813198,3,1
6606855,1,1
1558232,4,4
6377037,5,4
5266667,5,1
29744910,5,0
10560331,7,4
12852651,7,0
264944,6,0
6783129,8,3
10814693,5,2
863250,4,3
775338,8,3
590747,5,0
613000,9,3
12640991,7,2
6963006,2,2
1422252,1,0
16085614,9,6
89358,6,3
1154601,9,3
33246331,5,2
36085,5,5
411199,2,1
6609548,8,0
212474,2,1
34568988,6,3
226197,5,4
383618,6,6
10400575,5,4
40400269,5,3
7200351,5,2
181858,4,3
557658,3,0
638689,9,6
38401,4,4
844422,1,1
279669,7,2
24814,6,0
2159225,3,1
15843186,1,0
8025911,8,5
31231,5,0
270658,5,4
116564,7,6
6713071,7,2
4845,7,6
23913,1,1
24583,4,3
13573576,6,2
6515858,4,1
51105,9,4
55352,8,7
24501994,6,3
22840148,9,0
2067180,5,5
46969,3,1
10147,9,3
1896346,3,0
216658,5,4
723558,2,0
1319,8,5
6668592,3,3
11861815,5,1
540489,9,8
13167818,3,2
32987,6,3
8963,2,1
2184798,4,1
11841,6,3
1237300,4,1
21523495,5,0
1044234,7,6
491087,6,1
6572846,6,1
1698713,5,0
109785,5,4
39943621,8,4
18554923,2,1
1395714,8,0
12996,1,0
12412151,2,1
31555,8,2
7191421,4,3
6971849,9,2
9420,2,2
12007,7,0
7937744,9,3
7077917,5,1
715060,7,6
99944,1,1
231558,3,0
8596181,3,2
1052648,4,3
542953,6,2
7572,7,1
478145,8,1
261670,3,3
345627,6,6
8926959,3,1
43799605,2,1
13532214,8,3
16532,6,6
11607,3,0
344580,6,1
140974,1,0
256145,1,0
19469,8,1
12666682,5,3
13594969,4,3
